ID,Element,Percentage,Time_seconds,Final_Objective,DetectionOK,AvgDispersion,StdDispersion,MeanAbsDispersion,N_FalsePositives,Type_of_element_to_search,Story
1920,107,60,117565.1856,1.884344877,FALSO,32.6093255,12.3832918,32.6093255,9,inclined_leg,Story 5
1921,107,65,117636.848,1.844498543,FALSO,22.55510458,12.12029539,22.55510458,5,inclined_leg,Story 5
1922,107,70,117716.3192,1.820025987,FALSO,17.45943952,10.23682849,17.45943952,5,inclined_leg,Story 5
1923,107,75,117775.917,1.808524426,FALSO,14.42899644,10.80438891,14.49982566,5,inclined_leg,Story 5
1924,107,80,117848.327,1.804036081,FALSO,16.21156561,14.41237266,16.43231371,3,inclined_leg,Story 5
1925,107,85,117931.7106,1.80377109,FALSO,16.81534493,14.23387519,16.85576808,3,inclined_leg,Story 5
1926,107,90,118004.4314,1.804531374,FALSO,15.14908289,11.29902004,15.14908289,5,inclined_leg,Story 5
1927,108,5,118089.2014,1.05122995,VERDADERO,2.768890605,6.078536127,4.640615837,0,X_diagonal_brace,Story 5
1928,108,10,118169.2642,1.050887528,VERDADERO,1.136521189,6.058059491,4.733594496,0,X_diagonal_brace,Story 5
1929,108,15,118287.8614,1.045049904,VERDADERO,4.452215932,5.614425592,4.823666948,0,X_diagonal_brace,Story 5
1930,108,20,118405.3929,1.041036513,VERDADERO,1.340496123,5.787848505,4.558717562,0,X_diagonal_brace,Story 5
1931,108,25,118525.0904,1.042222155,VERDADERO,1.046920411,5.727512996,4.406390313,0,X_diagonal_brace,Story 5
1932,108,30,118642.3945,1.042984474,VERDADERO,1.598432388,5.375395041,4.183969253,0,X_diagonal_brace,Story 5
1933,108,35,118760.4544,1.042764745,VERDADERO,0.384725687,5.162544265,3.944285255,0,X_diagonal_brace,Story 5
1934,108,40,118877.4843,1.005733305,VERDADERO,2.562602788,5.324841688,4.184839452,0,X_diagonal_brace,Story 5
1935,108,45,118995.8797,1.026500054,VERDADERO,0.789707267,4.887529403,3.72847844,0,X_diagonal_brace,Story 5
1936,108,50,119066.2425,1.006014301,VERDADERO,4.300685474,4.989022556,4.588078092,0,X_diagonal_brace,Story 5
1937,108,55,119184.696,1.005220819,VERDADERO,2.992046279,4.38275498,3.445449944,0,X_diagonal_brace,Story 5
1938,108,60,119267.2783,0.966993482,VERDADERO,2.020441053,4.217743362,3.128853382,0,X_diagonal_brace,Story 5
1939,108,65,119321.4714,0.907348887,VERDADERO,5.392402339,3.938261887,5.392402339,0,X_diagonal_brace,Story 5
1940,108,70,119407.8219,0.807253526,VERDADERO,7.59881013,4.283220882,7.59881013,0,X_diagonal_brace,Story 5
1941,108,75,119499.7255,0.740285398,VERDADERO,6.582534775,4.182587828,6.582534775,0,X_diagonal_brace,Story 5
1942,108,80,119610.942,0.722715063,VERDADERO,5.471743389,4.595155568,5.471743389,0,X_diagonal_brace,Story 5
1943,108,85,119728.852,0.733431101,VERDADERO,4.626267276,4.866860096,4.635363065,0,X_diagonal_brace,Story 5
1944,108,90,119820.5924,0.757098272,VERDADERO,5.147917383,4.469051965,5.147917383,0,X_diagonal_brace,Story 5
1945,109,5,119916.8197,1.047104973,VERDADERO,1.637208669,7.365422159,5.499462352,0,X_diagonal_brace,Story 5
1946,109,10,120017.4549,1.042476358,VERDADERO,1.55792205,7.250518998,5.415497399,0,X_diagonal_brace,Story 5
1947,109,15,120105.5188,1.037587815,VERDADERO,1.477163427,7.12581058,5.323677166,0,X_diagonal_brace,Story 5
1948,109,20,120185.6531,1.032178174,VERDADERO,1.378060661,6.99103332,5.226100982,0,X_diagonal_brace,Story 5
1949,109,25,120267.9807,1.026446538,VERDADERO,1.273424403,6.845187957,5.119483032,0,X_diagonal_brace,Story 5
1950,109,30,120357.7036,1.020179049,VERDADERO,1.156202476,6.683781664,5.00239233,0,X_diagonal_brace,Story 5
1951,109,35,120440.6095,1.01342966,VERDADERO,1.026637816,6.507158617,4.8735535,0,X_diagonal_brace,Story 5
1952,109,40,120525.8875,1.00600289,VERDADERO,0.876038957,6.312228957,4.731885752,0,X_diagonal_brace,Story 5
1953,109,45,120624.9083,0.997868013,VERDADERO,0.704005403,6.094619919,4.573281863,0,X_diagonal_brace,Story 5
1954,109,50,120707.2942,0.988964969,VERDADERO,0.506907893,5.849442833,4.392654747,0,X_diagonal_brace,Story 5
1955,109,55,120811.7093,0.979302469,VERDADERO,0.281732641,5.570924198,4.18375424,0,X_diagonal_brace,Story 5
1956,109,60,120907.2229,0.968951955,VERDADERO,0.030751957,5.2441224,3.961307292,0,X_diagonal_brace,Story 5
1957,109,65,120995.3129,0.958768729,VERDADERO,-0.230268864,4.865524581,3.670341258,0,X_diagonal_brace,Story 5
1958,109,70,121116.0265,0.95160647,VERDADERO,-0.47558071,4.497106244,3.360961409,0,X_diagonal_brace,Story 5
1959,109,75,121235.8014,0.952621493,VERDADERO,-0.519553714,4.427827696,3.267987715,0,X_diagonal_brace,Story 5
1960,109,80,121323.0735,1.000802827,VERDADERO,-0.334577496,6.242357847,4.360529841,0,X_diagonal_brace,Story 5
1961,109,85,121397.5692,1.275906888,VERDADERO,8.964694388,10.24783751,9.212735248,0,X_diagonal_brace,Story 5
1962,109,90,121487.932,1.260921491,VERDADERO,3.791888933,8.389346341,5.746248029,2,X_diagonal_brace,Story 5
1963,110,5,121607.6025,1.032293957,VERDADERO,3.093087403,6.28004465,4.968458195,0,X_diagonal_brace,Story 5
1964,110,10,121677.9266,1.055282728,VERDADERO,2.947279577,5.586116971,4.118018491,0,X_diagonal_brace,Story 5
1965,110,15,121796.8177,1.03193641,VERDADERO,1.880933575,6.171339753,4.872865749,0,X_diagonal_brace,Story 5
1966,110,20,121917.2006,1.041929701,VERDADERO,1.808486593,5.671896557,4.388966064,0,X_diagonal_brace,Story 5
1967,110,25,122005.6458,1.048618396,VERDADERO,-0.014981617,5.437638889,4.217384391,0,X_diagonal_brace,Story 5
1968,110,30,122122.3068,1.034507069,VERDADERO,0.994387922,5.501280351,4.315294015,0,X_diagonal_brace,Story 5
1969,110,35,122200.9536,1.03247138,VERDADERO,0.781044782,5.388800148,4.267695245,0,X_diagonal_brace,Story 5
1970,110,40,122299.7723,1.035697011,VERDADERO,-0.096757923,5.134204254,3.976102944,0,X_diagonal_brace,Story 5
1971,110,45,122391.4834,1.025021006,VERDADERO,0.74414306,4.994254404,3.764619471,0,X_diagonal_brace,Story 5
1972,110,50,122456.9073,1.011240233,VERDADERO,2.417854807,4.521148323,3.604685581,0,X_diagonal_brace,Story 5
1973,110,55,122523.236,0.992109335,VERDADERO,4.812040585,4.70524274,4.835589449,0,X_diagonal_brace,Story 5
1974,110,60,122595.0333,0.958947971,VERDADERO,4.536815913,4.007082064,4.570924476,0,X_diagonal_brace,Story 5
1975,110,65,122651.8172,0.907758148,VERDADERO,5.366537114,3.965550724,5.366537114,0,X_diagonal_brace,Story 5
1976,110,70,122743.4166,0.807334918,VERDADERO,7.389598411,4.269448318,7.389598411,0,X_diagonal_brace,Story 5
1977,110,75,122822.5359,0.740267157,VERDADERO,6.595602635,4.170932008,6.595602635,0,X_diagonal_brace,Story 5
1978,110,80,122944.1413,0.722929023,VERDADERO,4.722844487,4.642611856,4.734192021,0,X_diagonal_brace,Story 5
1979,110,85,123064.951,0.733348553,VERDADERO,4.651307563,4.898366638,4.660414342,0,X_diagonal_brace,Story 5
1980,110,90,123177.3672,0.753905591,VERDADERO,4.787487632,4.615091936,4.787487632,0,X_diagonal_brace,Story 5
1981,111,5,123269.9445,1.047081994,VERDADERO,1.635607377,7.365604607,5.499863656,0,X_diagonal_brace,Story 5
1982,111,10,123341.4825,1.042458148,VERDADERO,1.555818681,7.251186454,5.416138693,0,X_diagonal_brace,Story 5
1983,111,15,123426.2818,1.037522066,VERDADERO,1.472628992,7.12624549,5.324834136,0,X_diagonal_brace,Story 5
1984,111,20,123502.4783,1.032158217,VERDADERO,1.376250629,6.991498293,5.226653123,0,X_diagonal_brace,Story 5
1985,111,25,123603.3781,1.026428164,VERDADERO,1.273808491,6.844291297,5.119250574,0,X_diagonal_brace,Story 5
1986,111,30,123678.0006,1.020166013,VERDADERO,1.156298299,6.683074601,5.002135447,0,X_diagonal_brace,Story 5
1987,111,35,123767.309,1.013383219,VERDADERO,1.022587976,6.507995511,4.874555222,0,X_diagonal_brace,Story 5
1988,111,40,123858.007,1.006005012,VERDADERO,0.877287112,6.311698201,4.731651807,0,X_diagonal_brace,Story 5
1989,111,45,123922.3033,0.997831042,VERDADERO,0.700591484,6.095083983,4.573864477,0,X_diagonal_brace,Story 5
1990,111,50,123992.164,0.988965937,VERDADERO,0.507176895,5.84931071,4.392575267,0,X_diagonal_brace,Story 5
1991,111,55,124069.8342,0.979271272,VERDADERO,0.280411847,5.570190129,4.183923716,0,X_diagonal_brace,Story 5
1992,111,60,124154.1733,0.968977126,VERDADERO,0.032068573,5.244462132,3.961121232,0,X_diagonal_brace,Story 5
1993,111,65,124230.4749,0.958773892,VERDADERO,-0.229332136,4.865652045,3.670406472,0,X_diagonal_brace,Story 5
1994,111,70,124326.2404,0.951571778,VERDADERO,-0.479284909,4.496778889,3.361991496,0,X_diagonal_brace,Story 5
1995,111,75,124428.8373,0.952421594,VERDADERO,-0.633099011,4.435553295,3.304438885,0,X_diagonal_brace,Story 5
1996,111,80,124553.6033,1.000832231,VERDADERO,-0.332002987,6.242529847,4.359167982,0,X_diagonal_brace,Story 5
1997,111,85,124633.1061,1.275916302,VERDADERO,8.963886378,10.2485782,9.212054688,0,X_diagonal_brace,Story 5
1998,111,90,124723.0307,1.260957507,VERDADERO,3.790985081,8.389889154,5.745824196,2,X_diagonal_brace,Story 5
1999,112,5,124789.5586,1.83571518,FALSO,26.99809497,11.98990952,26.99809497,9,inclined_leg,Story 5
2000,112,10,124852.4754,1.836804797,FALSO,27.41378896,12.11758834,27.41378896,9,inclined_leg,Story 5
2001,112,15,124918.8502,1.838283853,FALSO,27.96592861,12.29103043,27.96592861,9,inclined_leg,Story 5
2002,112,20,125002.8941,1.840339101,FALSO,28.72255306,12.53232013,28.72255306,9,inclined_leg,Story 5
2003,112,25,125092.87,1.843185441,FALSO,30.51572485,13.21537183,30.51572485,8,inclined_leg,Story 5
2004,112,30,125157.6913,1.847227648,FALSO,32.01664837,13.64944085,32.01664837,8,inclined_leg,Story 5
2005,112,35,125246.4816,1.853336737,FALSO,31.45770663,13.59709905,31.45770663,12,inclined_leg,Story 5
2006,112,40,125310.3609,1.862524189,FALSO,31.88560394,13.47889877,31.88560394,12,inclined_leg,Story 5
2007,112,45,125391.4223,1.877375231,FALSO,30.32350653,12.72179904,30.32350653,13,inclined_leg,Story 5
2008,112,50,125473.1615,1.8942454,FALSO,33.69705107,13.91839871,33.69705107,16,inclined_leg,Story 5
2009,112,55,125558.1554,1.89057803,FALSO,30.54435724,12.03614408,30.54435724,19,inclined_leg,Story 5
2010,112,60,125634.358,1.889952604,FALSO,36.45038727,8.947013569,36.45038727,18,inclined_leg,Story 5
2011,112,65,125702.5367,1.8444565,FALSO,22.55826151,12.11532868,22.55826151,5,inclined_leg,Story 5
2012,112,70,125775.9395,1.820007864,FALSO,17.450416,10.23488792,17.450416,5,inclined_leg,Story 5
2013,112,75,125854.2333,1.808544007,FALSO,14.44231014,10.80304337,14.51137382,5,inclined_leg,Story 5
2014,112,80,125934.0988,1.804070161,FALSO,16.23555669,14.40368072,16.45163913,3,inclined_leg,Story 5
2015,112,85,126019.8412,1.803775401,FALSO,16.8079084,14.23800598,16.849396,3,inclined_leg,Story 5
2016,112,90,126085.5934,1.804515667,FALSO,15.13721092,11.30270583,15.13721092,5,inclined_leg,Story 5
2017,113,5,126177.507,1.056577208,VERDADERO,2.985131193,5.778678523,4.315513106,0,X_diagonal_brace,Story 5
2018,113,10,126264.875,1.052738134,VERDADERO,2.601995615,5.846499491,4.486472225,0,X_diagonal_brace,Story 5
2019,113,15,126393.8654,1.043128966,VERDADERO,1.73516311,5.89810963,4.510596182,0,X_diagonal_brace,Story 5
2020,113,20,126521.8562,1.044032809,VERDADERO,2.819049656,5.748381612,4.421455884,0,X_diagonal_brace,Story 5
2021,113,25,126638.4108,1.048355564,VERDADERO,-0.691616196,5.455471418,4.367720509,0,X_diagonal_brace,Story 5
2022,113,30,126765.7646,1.037737255,VERDADERO,0.647854466,5.506019768,4.306446752,0,X_diagonal_brace,Story 5
2023,113,35,126893.2674,1.044303792,VERDADERO,1.207339794,5.053409875,3.772391018,0,X_diagonal_brace,Story 5
2024,113,40,127018.3623,1.034287824,VERDADERO,0.665482188,5.144178744,3.941396948,0,X_diagonal_brace,Story 5
2025,113,45,127146.1849,1.01260782,VERDADERO,2.239702928,5.077637215,3.871589652,0,X_diagonal_brace,Story 5
2026,113,50,127224.2077,1.029034785,VERDADERO,0.34346154,4.564519155,3.385310951,0,X_diagonal_brace,Story 5
2027,113,55,127334.5503,1.002464893,VERDADERO,4.66965091,4.257130855,4.66965091,0,X_diagonal_brace,Story 5
2028,113,60,127431.8476,0.974144595,VERDADERO,0.563033467,4.038431644,2.813331724,0,X_diagonal_brace,Story 5
2029,113,65,127508.7067,0.908033842,VERDADERO,4.803495803,3.990187605,4.803495803,0,X_diagonal_brace,Story 5
2030,113,70,127603.9156,0.80730499,VERDADERO,7.499089322,4.284793214,7.499089322,0,X_diagonal_brace,Story 5
2031,113,75,127675.8506,0.740272243,VERDADERO,6.543403831,4.168862147,6.543403831,0,X_diagonal_brace,Story 5
2032,113,80,127770.0649,0.721157218,VERDADERO,5.280259915,4.659333111,5.280259915,0,X_diagonal_brace,Story 5
2033,113,85,127897.6647,0.732603684,VERDADERO,5.158423264,4.844228058,5.158423264,0,X_diagonal_brace,Story 5
2034,113,90,128020.3421,0.757329736,VERDADERO,4.075265976,4.594740914,4.114079267,0,X_diagonal_brace,Story 5
2035,114,5,128096.4263,1.06208156,VERDADERO,0.456988752,8.605206062,6.392887122,0,X_diagonal_brace,Story 5
2036,114,10,128183.8922,1.056768308,VERDADERO,0.414467738,8.447276869,6.283572799,0,X_diagonal_brace,Story 5
2037,114,15,128272.3495,1.050969266,VERDADERO,0.364252324,8.275159172,6.166044318,0,X_diagonal_brace,Story 5
2038,114,20,128349.1494,1.044693252,VERDADERO,0.306740218,8.088563686,6.039391461,0,X_diagonal_brace,Story 5
2039,114,25,128436.6929,1.038013367,VERDADERO,0.255033557,7.88260978,5.897498737,0,X_diagonal_brace,Story 5
2040,114,30,128527.3473,1.030615686,VERDADERO,0.188002982,7.655689219,5.744581092,0,X_diagonal_brace,Story 5
2041,114,35,128629.4668,1.022659761,VERDADERO,0.121977457,7.403963997,5.573571297,0,X_diagonal_brace,Story 5
2042,114,40,128716.549,1.01389127,VERDADERO,0.045017739,7.12128036,5.383136568,0,X_diagonal_brace,Story 5
2043,114,45,128809.3792,1.004338159,VERDADERO,-0.042122869,6.804568747,5.169811035,0,X_diagonal_brace,Story 5
2044,114,50,128903.7124,0.994014742,VERDADERO,-0.131633217,6.445020698,4.924638677,0,X_diagonal_brace,Story 5
2045,114,55,129031.6604,0.98282422,VERDADERO,-0.237357261,6.035187607,4.642598149,0,X_diagonal_brace,Story 5
2046,114,60,129158.8277,0.971781875,VERDADERO,-0.189233889,5.563226933,4.272005188,0,X_diagonal_brace,Story 5
2047,114,65,129247.7601,0.959870288,VERDADERO,-0.50113356,5.063389391,3.907307119,0,X_diagonal_brace,Story 5
2048,114,70,129373.9312,0.958023508,VERDADERO,1.906803948,4.483247263,3.258606659,0,X_diagonal_brace,Story 5
2049,114,75,129495.587,0.952919438,VERDADERO,-0.81957427,4.50084025,3.382862531,0,X_diagonal_brace,Story 5
2050,114,80,129592.1249,1.002311125,VERDADERO,-0.66442557,6.366110017,4.391766862,0,X_diagonal_brace,Story 5
2051,114,85,129672.0976,1.280276862,VERDADERO,8.43947389,10.79697501,8.74592271,0,X_diagonal_brace,Story 5
2052,114,90,129760.9416,1.261543119,VERDADERO,3.556135937,8.536734485,5.794344935,2,X_diagonal_brace,Story 5
2053,115,5,129834.1834,1.056181818,VERDADERO,3.194520106,5.801974151,4.42974816,0,X_diagonal_brace,Story 5
2054,115,10,129928.5875,1.055925953,VERDADERO,1.233287304,5.671274339,4.213696284,0,X_diagonal_brace,Story 5
2055,115,15,130055.6103,1.047631046,VERDADERO,2.131526159,5.833936376,4.434465968,0,X_diagonal_brace,Story 5
2056,115,20,130184.1385,1.045181603,VERDADERO,0.925579418,5.778840899,4.443633361,0,X_diagonal_brace,Story 5
2057,115,25,130312.8406,1.050460439,VERDADERO,3.111798231,5.34910627,4.041545885,0,X_diagonal_brace,Story 5
2058,115,30,130402.3424,1.041394133,VERDADERO,0.177261779,5.40641161,4.202393627,0,X_diagonal_brace,Story 5
2059,115,35,130532.5237,1.042164226,VERDADERO,-0.438563518,5.122482651,4.018194822,0,X_diagonal_brace,Story 5
2060,115,40,130658.7727,1.033700227,VERDADERO,0.231948578,5.137567227,3.907444782,0,X_diagonal_brace,Story 5
2061,115,45,130786.3841,1.029824311,VERDADERO,0.864853227,4.890631305,3.623340927,0,X_diagonal_brace,Story 5
2062,115,50,130862.1405,1.023142359,VERDADERO,3.94753043,4.515814457,4.124785732,0,X_diagonal_brace,Story 5
2063,115,55,130960.0109,0.982917215,VERDADERO,4.854072067,4.516036669,4.974557844,0,X_diagonal_brace,Story 5
2064,115,60,131037.3304,0.960517699,VERDADERO,1.756189181,4.354961115,3.213349941,0,X_diagonal_brace,Story 5
2065,115,65,131121.9011,0.906980454,VERDADERO,3.73589721,4.040775111,3.74135924,0,X_diagonal_brace,Story 5
2066,115,70,131217.762,0.807251487,VERDADERO,7.582736151,4.284612398,7.582736151,0,X_diagonal_brace,Story 5
2067,115,75,131328.2096,0.74033853,VERDADERO,6.553624248,4.181195843,6.553624248,0,X_diagonal_brace,Story 5
2068,115,80,131458.2537,0.72446205,VERDADERO,3.585220852,4.725456191,3.727442298,0,X_diagonal_brace,Story 5
2069,115,85,131588.0193,0.732760525,VERDADERO,5.096167162,4.860165849,5.096167162,0,X_diagonal_brace,Story 5
2070,115,90,131717.7842,0.75494231,VERDADERO,5.499822884,4.476958026,5.499822884,0,X_diagonal_brace,Story 5
2071,116,5,131812.5201,1.062184128,VERDADERO,0.463032821,8.606076722,6.3929262,0,X_diagonal_brace,Story 5
2072,116,10,131886.9385,1.056708031,VERDADERO,0.409900076,8.447644624,6.28494919,0,X_diagonal_brace,Story 5
2073,116,15,131974.0161,1.050951666,VERDADERO,0.361934851,8.27578944,6.166857934,0,X_diagonal_brace,Story 5
2074,116,20,132062.0015,1.044721554,VERDADERO,0.308836227,8.08864151,6.038826235,0,X_diagonal_brace,Story 5
2075,116,25,132149.3979,1.037956665,VERDADERO,0.251498975,7.882402091,5.89855044,0,X_diagonal_brace,Story 5
2076,116,30,132251.6379,1.030586069,VERDADERO,0.186966815,7.655177792,5.744715593,0,X_diagonal_brace,Story 5
2077,116,35,132349.3846,1.022591234,VERDADERO,0.117862084,7.403254576,5.574216179,0,X_diagonal_brace,Story 5
2078,116,40,132442.8186,1.013873818,VERDADERO,0.043001603,7.121488489,5.383696966,0,X_diagonal_brace,Story 5
2079,116,45,132536.9049,1.004402963,VERDADERO,-0.03760558,6.80495838,5.168489682,0,X_diagonal_brace,Story 5
2080,116,50,132655.5382,0.993978892,VERDADERO,-0.134941675,6.445149638,4.925605978,0,X_diagonal_brace,Story 5
2081,116,55,132750.2285,0.982836639,VERDADERO,-0.237371952,6.035616218,4.642840995,0,X_diagonal_brace,Story 5
2082,116,60,132847.5775,0.971139057,VERDADERO,-0.357672789,5.571043078,4.310314091,0,X_diagonal_brace,Story 5
2083,116,65,132977.6704,0.963475615,VERDADERO,0.696241899,5.002712883,3.755808322,0,X_diagonal_brace,Story 5
2084,116,70,133109.1086,0.952135951,VERDADERO,-0.667732817,4.601121931,3.513544609,0,X_diagonal_brace,Story 5
2085,116,75,133232.4469,0.952941747,VERDADERO,-0.8175992,4.501180507,3.382093868,0,X_diagonal_brace,Story 5
2086,116,80,133362.3768,1.003436475,VERDADERO,-0.21994888,6.338197481,4.166857643,0,X_diagonal_brace,Story 5
2087,116,85,133430.482,1.280268695,VERDADERO,8.438102193,10.79729157,8.745045859,0,X_diagonal_brace,Story 5
2088,116,90,133518.4052,1.261563629,VERDADERO,3.553483409,8.537178397,5.793060967,2,X_diagonal_brace,Story 5
2089,117,5,133596.3534,1.666667022,FALSO,24.32805583,14.58842804,24.32805583,13,beam,Story 5
2090,117,10,133671.6691,1.666667092,FALSO,25.24990744,13.97934395,25.24990744,14,beam,Story 5
2091,117,15,133742.5615,1.66666671,FALSO,24.64350522,14.71255628,24.64350522,13,beam,Story 5
2092,117,20,133824.4285,1.666666792,FALSO,24.8803134,14.13256567,24.8803134,14,beam,Story 5
2093,117,25,133902.0223,1.666666743,FALSO,23.69938261,14.15065618,23.69938261,14,beam,Story 5
2094,117,30,133971.3976,1.666666734,FALSO,24.45526125,13.95160944,24.45526125,14,beam,Story 5
2095,117,35,134048.0725,1.666666924,FALSO,28.08325543,14.18829613,28.08325543,17,beam,Story 5
2096,117,40,134122.8125,1.666666981,FALSO,28.59114376,14.54844242,28.59114376,19,beam,Story 5
2097,117,45,134200.2306,1.666667153,FALSO,26.59210398,15.80783477,26.88340124,11,beam,Story 5
2098,117,50,134274.7641,1.66666671,FALSO,20.32354912,14.67273859,20.32354912,7,beam,Story 5
2099,117,55,134361.9891,1.66666677,FALSO,24.4030392,10.46097723,24.4030392,18,beam,Story 5
2100,117,60,134446.9992,1.666666928,FALSO,22.16370752,11.27772095,22.16370752,18,beam,Story 5
2101,117,65,134524.7525,1.666667171,FALSO,24.49090171,16.30614176,24.71878369,18,beam,Story 5
2102,117,70,134607.7076,1.666667127,FALSO,23.26323215,13.92137555,23.33300009,18,beam,Story 5
2103,117,75,134688.7992,1.666666841,FALSO,22.97406723,12.20297957,22.97406723,17,beam,Story 5
2104,117,80,134762.3336,1.666666936,FALSO,22.44046086,12.24925841,22.44046086,17,beam,Story 5
2105,117,85,134840.333,1.666667306,FALSO,24.70195334,13.10100868,24.70195334,17,beam,Story 5
2106,117,90,134921.6036,1.666666878,FALSO,23.09657808,12.62261647,23.09657808,17,beam,Story 5
2107,118,5,134994.3533,1.666666801,FALSO,24.35209767,14.64439313,24.35209767,13,beam,Story 5
